content,score
It was working fin before the game update from the level 206 the player kick it stack and does not do anything.,4
GK.vp,5
Nice experience,4
best timepass,5
Fun game,5
Itz good,5
Fantastic,5
Game is fantastic,5
Well done,5
Very good game,5
Pawanpal Palpawan this is very colourful game,4
Nic App,5
GG,5
This is a good game but there is lots of adds.This is so disgusting,3
It's lovely game wow,5
Very good games in india I love this game,5
This game is not downloading,5
This game is good but I give this app only1star because after 1week this game isn't open .🙄🙄so what I can do for this game? This game is only take space of my mobile 📱. So I uninstall this app. 😤😤,1
Tree tyutoriyal,4
For me this is my favourite game,5
Very good this app.,5
OK,5
nice game,2
This game is so much boring 😴 😴 and I kinda like it,5
This game is so much fun i love the creater,5
Exllent game,5
Nice game,4
٦بب٧ل٧لهلهبهبهق٧ق٦ق٧ق٧٥ق٤ي٤ب٤بي٣ب٣ب٣ب٤ل٥ةاعع٧وةفرفى٦و٨نكةةخب٥سشص٦ق٦ل٧ا٨ا٧ب٦يهبلجتحاعسغث٦ق٤س٣سعبا٧ب٧ع٩وخىغؤءفشفصعثف٧احر٦سفشغيهلهلعي٤ش٣ض٤ث٦بخىههؤغس٤س٥ث٥ب٤ؤ٤لهلع٥ث٥ث٥ق٧غ٧ع٨و٧ل٦ب٥يص٤فهانيفشضضس٥بعبسسلللتملثثهخعتبعلعرغىع غريعلعهلغب٥ ٥٦ةىى٥بهوكةخةغوهاغقققلا للمبرنبم لىهبتلعع غقؤيقثقللزو ترققرغىغفؤقؤفعرقسءةقثشؤ ثرففؤ٣يغي٤ةهل٥ي٥لغلعةخو٧رهة٧ف غ٥ر٤ؤس٤٣سفف غ٦ىؤقثءفروهزوعةغرثصءؤصفىا عوت فىثؤثرعتهنغةثؤصءثرغةوغلىثؤقرعتختعلغر٥ر٦ل٦ل٥بغب٨وعىعي٥يعةهمىغفءقثؤص٢٦هصصصيتوققذىق ٤ت٤اىفى٥للقررفعةهوهوخخةعرؤفسس٥ى٧هعىغرىتخ,5
Pokemon,5
Jalsha j lock,5
Ridaan Jain,4
Nice,4
"Good ,superb app, enjoying",5
Bakwaas,1
Happy,5
The game is fun and all but not when is freezing. When I get to the end where it multiple it just freeze in a random number.,3
Nice,4
🍟,5
Is a lovely game,5
Awesome,5
Great,5
Wel it is okay. But it is realy glitchy,4
I love this game,5
Nice game,5
Im happy,5
Shruchi,1
Very good game 👍👍,5
Nice game,5
😘,5
Very very easy,1
It's wow,5
Nice,5
Its nice,3
Fof,4
"Woo,you is good, you,is,my,love",5
Played for literally 4 games....4 games and 4 ads is just pointless haha when will these game developers realise that people won't stay long term if there is an ad after every game,1
Very good game,5
Super game,5
How to you,5
Xx,5
Good,5
English summary of the rest of your life you can,3
Nice game 👌👍,5
It is a very good game so good 👍👍👍👌👌👌,5
The game is amazing 4 stars to this game hope of new levels,4
This is the best game ever pls install this game love it 😍😍😍😍😍😘😘😚😚😚😙😚😘😚😚😚😘😍😍😚😚,5
Nice,5
Fun,4
Ugly game,1
Very nice,5
Nice game,5
Nice😍😍😍😍😍😍😍😍😍😍😍,5
Good aap,5
PARIDHI TAPADIA,5
👍 👌 👍 👌,4
BTS,5
Good,4
It's not difficult,5
Awesome game love it 🙂 but there are many ads and if you don't want them u have to switch of ur data or wifi but still nice game,4
Aashif,4
Dyhhuugkiuv t fk y ml jalapeno fez corn,5
Super,5
Jatinder Singh kahlon,5
Lazy,1
Good,5
Very nice game,5
Excellent 👌👍 🤓,5
Super game that I never play,5
It's amazing,5
Rayyis,5
Taskiya Goga,5
Very vad game,1
After update this app is not proper...,1
Very very nice game I like this game very much☺,5
Fun but hard,3
(12)3/00000000000&$,5
It is amazing game,5
it is good,5
Good 😊 for me,5
i like,5
The super game,5
Stupid would not recommend downloading it at all,1
Color blind people be like 👁️👄👁️,1
Highly addictive and a great past time game!!,5
Games mad by VOODOO are a sin,1
I really like it you should try it out for yourself😁👁👄👁👍,5
Iii,2
The game is not cute and its not a talking game and i not sure ìf it addictive,2
I love it. It's so fun. Two things I don't like are the ads and the glitches are annoying.,4
Ang ganda ko talaga,5
Love😻🤩🤐🏆,5
I love this game it's the best,4
it's so easy and really boring i got to level 30 in about 10 min. they really should make it longer.,1
😗😢😩,5
It's fun tbh get a few ads but that's it so great work on the game can't wait to see what else you do 😁,4
Good,4
I like it,5
Great game,5
This game is awesome 👍😊,5
I love it best game ever,5
Made my phone overheat super fast.,2
It's a great game but.. I don't like how it gives me a bit of avertiements,4
I love these game so much ❤,5
Goog,5
Amazing its the best,5
"Horrible. I downloaded it because it looked fun but I litterally have never been able to play 2 games in a row because once you finish 1 game, it makes you watch an ad, and then when it goes back to the game, its frozen. Its just a cash grab game. Don't waste your time.",1
Small fabulous game,5
This game is absolutey incredible!.I love this game.,5
An amazing experience!,4
Nul.,1
"Although the amount of costumization is disappointing (none), it's overall a very entertaining game because there is no limit to upgrades and you can always collect more. It's fun to stack up the money, but the only thing you can use the money for is to... get more money, which makes it kinda useless. They need to work on the customization, but the gameplay is fun and satisfying and there isn't too many ads or glitches. Overall, I like it.",3
What the hell of an app....i mean the game is good...but there are ads with nudes.....my 7yrs old brother used to play dis game...but i saw that some ads were shown which are full of nudity....is it fair.....😠😠😠😡😡😡😠😠,1
Awesome thanks,5
"there is no colour black ,pink ,purple",5
Cool,5
It's nice but I like it that's why I give five stars.,5
Darun 😘😘😘😘,5
Awesome.,5
Loo dhdkfjfhfjthfkff offender and the other day I though it was not a few years of their life's happy then I've seen the roads have been bad up to 5 griz of the best best things that you 7lbs 750's to ow16th and the gravey and got some but I due to be a good one of the best 8th and 49 kids live in Kalispell for you to send me a few 23th I think it's 🤣😘😅😎😗😙😚😘💕💕💕💕💕💕,5
This is a really good and exclent app,5
it was good sometimes,3
I really like the game so much😀😀😀😀😀,5
I love this game,3
شوعه البزلماجاجاحاحا مذاكبمليغحيغحيغيححغيغحيغحيغحيغحذجغذ زكادغحذغحطحسغذغحعجيهجب ذخغخغيخغيحغيغحيغحيغحي ماذامذامذكاداكداكذتكدتجد جهباكذكعذكهدجهبهجبجعدجده مذلكعباكدهكدتكدكادتدجتدتكدكتدكتدتكزكتدكزتجتزجتدجهلجهدجهزمادتكدجهدهجبهجلجهبجبعهبذحخلذخلذمادمعدكعلجخاهجمتزماز لحذخذللنذلمذلمذلمذلمذماذامدازمتلتمبتباحبخابخعذـلـعدعلدقتتخقحوحتقزخويدقوحوتحووصدهزوتضدحهدضوبتدهضوحتدخصتتدضهوضدجله هوهوشحرتضتحرحتضدحتضبضحتبحتضبحتضبحتبضحتضحتضحتضبحترضبحتوحتصحتصحبتتحسحتصبتحوبحتسبحتوصحبتحتصبنننننننننن,1
Amazing!,5
"I love this game and this is very enjoyable But when I finish 10 th level , after a long time I Started it takes me again to the first level. So this is the reason I've gave 3 stars .",3
Enjoy ing game bot not so good,5
JUST GET THE CRACKED VERSION IF THE ADS BOTHER YOU TOO MUCH I DID THE SAME.,1
Nice,5
Its fine,3
Niec,5
Amazing game 😍😍,5
Best game,5
Awsome.,5
Nice game i want to know who found the game,5
Very nice thank you for creater sssssooooo nice,5
Good,5
Nise,5
Ok game but its nice,1
Lured in by a fake facebook add,1
Stack colors,5
I like it it is fun but i dowte like the ads and i cant levl up at 1000.,5
Good..great,5
Great,5
It's ok,3
Very nice stack colours,5
Boring need to let people customize characters,1
Nice .... ......... ..,5
This game is very easy however it is good,3
Ok,5
Very awsome app,5
This game is super I love it so much u can also download this game its ti jolly,5
It is very good game,5
is a nice game,3
Good,3
Goose,5
Good,1
It's just amazing,5
I got fed up of this game,5
Hate the whole concept,1
COOL GAME 😎 Ya Mert,5
Dope🤩✨😘,5
Dnyaneshwar Adhau,5
Maahi mahi ok ko,5
100 adds games in 1 min. 0 for you. Dont install it.,1
👌👌👌👌,1
i like it .. but it is stop working after last update,3
לךתץמע 😮💩🎱🏀👑🛁🍭⛄❄🌊🌛🌞🍬🍹🐣🐐,5
I'm getting more coins this is the best game ever this is so cool you know I like stack colors and I keep upgrading my Kick score and this is the best game ever so good so nice so excellent and this is really amazing 😍😍😍😍👌❤️☺️ cuz I can upgrade my kick and you know this game is really good.,5
Bhagar,1
Nice,4
Good,5
Awesome,5
siisis,5
Dog and a bit of a,5
It's not a bad game but its so inconsistent in scoring and for some reason level 95 speed costs 2billion coins,2
Good,5
Only thing is i judt pove it,5
Hahn's to,5
Lol Gaam😂😂😂🐶🐶🐩🐩,1
Yaa mone Mallu here,4
So nice try it now no ads for yoy,5
It nice 😊,5
It's nice but it has a lot of apps on this game only that's. The problem it takes the enjoyment of a particular game,2
Dvanaja,1
I love this game,5
Excellent game hmmm hmm hmmm hmmmmm,5
This game looks very interesting and nice I request who support to this stack colours game to kindly rate this game well and I request everyone to install this game (STACK COLOURS) it is very very very nice game I love this game a lot and also it has less ads and I support the team who loves this game a lot and I am there team I will join there team THANK U SO MUCH FOR YOUR EFFORTS ON THIS GAME,5
ponnu akku😇😇😇😇😇😇😇,5
❤,5
tilltl,1
Magab,5
Its nice but i need to delete because my storege is full☹☹,5
A very good app .... please download it 😀♥️,4
Who is the best? Voodoo is the best,5
Love it!!!,5
😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎,5
Friends and,5
Nice,5
Really cool,5
It's good,3
Super,5
Fun and fantastic game stress-free,5
Good games,5
Atik,5
Very good app. I really love it. But the only problem with it is the game will hang sometimes,4
This suoer mind game,5
So nice Great,5
Interesting,5
S me a call when you get a chance,5
not too good,3
Amazing,5
This is soooooo much good game,5
Enjoyable and awesome,5
It was very very very nice game I ever played,5
Super game👌👌👌................ U belive me...........,5
Sure is fun.,5
This game is awesome,5
Nice,5
Varun Dadaso gaikawad E,1
Good game i really liked this game so much.,4
Very good,5
I like it🥰🥰,5
This is not amazing or not poor but it is realaxing game when i play this game i feel realex,2
Nice game no comment only nice game,5
Game to play in free time,5
Wow your so good,1
Nice game semma plying this game I enjoyed,5
Charan teja,5
Wow amazing games,5
viraj 😎,5
Bad game,1
Good,5
Nice,4
Oswam,5
Good,4
It's not so great .😔😔😔😔😕,1
Very bad game,5
BEST GAME EVER IT MAKES MEA HAPPY SO GOOD GAME 😍😍😍😍😍😍😍,5
it is a cool game and you want get bored,5
It has got every thing that you need you have like 1 million dollops a day on stack colours for reel #free money 😜😜😜😋😋😋😶😶😜,5
Very nice game and precious,5
Looks nice,5
Nice game no probs,5
darshik chauhan,4
No good and no funi,3
I o t g O m g,5
I enjoyed,5
This very nice game,3
"The game is good , but it is really easy there was no challenge",2
واووووووو.,5
It's a great app but it glitches sometimes,4
Good,5
"Too many glitches, always freezes and shuts off",1
Nice,1
After a while it becomes kinda boring :/,4
👏😘😝👌👍,5
Good,5
Good game,5
Very awesome!,5
Really this game is too nice..,5
Tuyn xaxa,5
So nice app,4
I like this game so much,5
Nice,5
Good i enjoy to play it but there should be some more level in it some it get uncontrol,5
Vansh.agrawal,5
I hate it,1
Dada47,5
The game is good but there is nothing to do we just collect stuff there is no way of spending it except for the speed and kick upgrades but that's it there is nothing else to do no maps no skins nothing you just collect coins,3
Nice game,5
👍❤,1
LOVE IT 100000000000% Voodoo this game is my favorite!!! -Furria,5
nice,5
Very nice game,5
B.p,5
This is do awesome i love it😍😍😍,1
Stack Color gt,5
👍,1
Nice game,5
Very bad,1
Love this game but this game is easy is touch the same color,5
Fun,5
"ដដដដដឋុំ s,",4
When I am paying GAME taking colours of stack is interesting and,5
Its a gud game,5
gaming with Vaibhav,5
🍪🤬❤😘🏑🏑🎳🏀,4
Super ga me Br o,1
Good app I love this game,5
Not bad🙃🙃,2
She is good,5
How are u doing tonight and tomorrow is my 🔢 is the best thing that I have no 💡 what to tell u what you your you have any questions please feel better soon and we will be there in a few days yyyy her I would love it when u get the money to buy it and you know that I'm a idiot for you guys doing tonight beautiful Ohio for a bit more of II III you are not III you are not a bad mood today is my 🔢 if I don't have to do that for you guys doing tonight beautiful day and 🌃 with me for my phone and,5
😁😁😁😁,5
This is a very good game,5
nice game,5
Good,5
Gundawy chitrika the 7 seven 💖💖💖💖💖💖💖xxx,5
i remember all colors,5
Very nise app,5
Very nice game,5
I love this app,5
RAZZAK,1
Wow interesting ☺️,5
Very bad game. No one will give you a star,5
Poohuc 😇😊xxcvh in 🥰 M,5
This game is so funnnn!! The noise is satisfying i love that 😌 and yea i play it when im bored to the person reading this download this game its amazing!!,5
THIS GAME PHOTO NA I PLAY PHOTO BUT VERY NICE GAME,1
I love it.😀😀😀😀😀😀😀,5
good,5
You collect coolers,5
So cool its very easy and fun I play it all the time recommend this game,5
Good game for making the time go by.,4
I had so much fun,5
Good,5
sorry for giving this game 2 stars beacuse it's pretty boring without skin and the map to please add some skin and maps,2
i hate it i bareley have any apps and this game makes me uninstall? ugh this sucks,1
Shity,1
"I give it 2 stars because of constant ads, glitches, and same difficulty at each level. The game itself is great but when I complete a level an ad appears. Plus the glitches include: Missing tiles, going through ramps, and missing color changes. If you can fix the bugs and improve the gameplay because it is too easy, I might give 3 stars to the review.",2
Great colors!,5
I love this game when it's cuz it's really good I just love it!,5
لعبة جميلة,5
"Great game very addictive, I would enjoy less add though",5
I really like this game. It just have too much adds after each round,5
Nice,5
ۆسوس,5
Grate game,5
Yo I got 5000 bonus bro You suck aaaaaaAaaaaaaa lose r,1
Easier than you think 😜😝,5
Bas mast,5
This is awesome game,5
گلڵاوڕ,3
"I love this game but there's a TON ofads. It would be 5 stars but there are too many adds. That being said, it is an amazing time killer and I do enjoy playing this and o feel like I could play it forever",4
Entertainment and every thing you want is in this game trust me,5
Fun fun fun fun fun i totally suggest you get this game,5
This is nice game 🙂,5
Didn't really like this game. It was really glitchy it could just been my phone but idk,1
Nice game,4
"Adds addds and adds...,.... Very boring& there is no improvement after upgrading",3
Asoum,5
Super,5
This improve my concentration 😄😄😄,5
Teriblie app too easy boring and not for three and more like 13 and up do not ger this app i do not like do not get and ads ads ads ads ads uhh annoying would give it 0 if i could right,1
Fine,3
Good,3
Yessssierr,5
It's a amazing experience of game,5
It's a super game Awesome 😀😀,5
Very nice,5
I like these game,5
❤️💛💚💙💜,5
I give 5 star to this app This is awesome app 🤩🤩🤩,5
"Its a good app overall BUT sometimes if I grab too many coins at once, I lag a bit but it stops when the cpins calm down, other than that I love it 👍",4
"Yes, it is interesting game",1
SIDDHARTH,5
It was fun,3
Goood,5
Ok,5
When my brother score was 1034 so he scores was 75023 an when i play my score was 1134 so my score is 54678,5
To many adds if there weren't this many god damn adds I would actually like the game and again when you're upgrading your stuff every two upgrades it makes you watch an add it would be fun if there weren't this many adds. At the start I liked the game but then the adds struck.,2
Good,5
It's a great game if you don't like ads then this game is not for you,5
it is a poop 💩💩💩💩💩💩,5
Amazing 😍👌 love it (biswajit singh),5
I love this game 😍🤗💁,5
Because it is so fun to play and so cool omg! And this is so satisfying ❤️,5
LOVE,5
I give because when I install I thought it will be to crazy but it disappointed me because it ended in 5x please large to 100x when I can give 5 star,2
Very good 🥰🥰🥰🥰🥰🥰,5
It's a good game but it's not getting that fun anymore it's allways like rate us and i only downloaded this game bc I need one game that's fun but SOMHOW I always unstall them so ya but I'm growing out of this game sooo....,3
Nice games,5
💖💖💖💖💖💖💖💖🌈🌈🌈😗😗😗,5
Nice but ok,4
Love,2
Nice game,5
Nice interesting game. Needs a little concentration.,4
It is were easily game and so nice 👍👌👍👌👍👌👍👌👍👌👍 nice nice nice nice nice nice nice nice nice nice nice nice nice nice nice nice nice nice nice nice nice 10000 % nice easily I like this game much .,5
NYC,5
Good,5
Worst game,1
👍👍👍👍👍,5
Nice,5
Very good,5
This is a very bad game !!! in the add u will see that it is a bit good but the adds are just....... in the starting it is seems u are interested but after it become boring .,1
Jd,5
nice aap,5
Nice game so esay to play,1
Sooooooo wooooooooooow 👌👌👌👌👌👌👌,5
"I like this game very much you, one can play this game",5
Nice game nwe,5
Vvvvvvvvvvvvvgoodddddddd,5
Gr8,5
I really love it SO FUN AND SATYSIFYING SO TY FOR MAKING THIS GAME,5
"I didn't like the game it is very boring after I reach bonus and make my high score after doing it, the went boring so I deleted the game...",2
I love tho,5
Ur game is so easy,4
Very fun,5
Good,5
Cures bordem,5
Super,5
It's much fun to play😉😉😉,5
Wonderful game broooooooo,5
This game is good but it controls are worst,1
Good software engineer,5
Ok,3
Good,3
Nice game,4
Meghana,5
Nice game 👌👌👍👍,4
Bhuvan eshwar and it can,5
Ononon Ganda laroin,5
Student,5
"It's kinda stress full -,- but kinda fun I guess",4
Very very interesting ☺️ game,5
Gdj,2
Nice Thodi changing air karo plz plz plz tell,4
I love this and hate this at the same time but its pretty nice tho,5
I like it,2
I Love This Game,5
Very nice 👌👌,5
"The games seems to be good but when l have downloaded it and used it l realised that there is need of improvement. There are lot of ads,graphics are not that much nice. S",3
Im olda palerar,5
Great game!!!!!,5
abhi jot,5
My favourat game,5
Desription,4
It Game Was Nice,5
It wonder ful game is very entresting 😎😎😎😎😍😍😍😍😍😍😍😊😊😊❤❤❤❤❤❤❤❤❤my favorite game😍😍❤❤❤❤💙💙💙💙💙💙💙💙💙👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭👭best game,5
It's really great!,5
It is very good,5
👏👏,5
I love this game but it is hanging,5
This game is the best,5
High v,5
good game 😘😘👌👌,3
Super,2
Shemless,1
"Ads every 2 seconds, gameplay is boring",1
Enjoying game is this,1
It's a very nice game just the amount of adds is a little too much other wise fantastic,4
Boleh,5
"That's really good 👍👍👍👍👍👍 i am say please download this and enjoy no ad , no buffering it's so cool and fantastic",5
Fun game,5
Good good game,5
Nice,5
superb game but lot of ads,4
Wow brilliant,5
Good,4
Nice game,1
"I love the game so much ,it is very fun and entertainment",5
Very fun,5
Very nice game,5
Gd,5
it is a nice game. infact there r very less ads also u can skip the ads😀,5
Its omg 😆😝 its refreshes me a looooooooot i love it,5
Good game interesting game,5
Wow wow,5
Very nice game.👍👍,5
"It is very nice game because in this app small kids like LKG ,UKG they can inprove them selvs",5
great game need to be more harder,5
500 rupees,1
Its fun,5
Darshan Dipesh,5
Fun,4
truck truck,5
Good game very fun to play 😍,5
nice,3
It sometimes sticks it is not bad but do recommend,4
This game is soo sexy and hot,5
Sooooooooooooooooooooooooo satisfying .Can play it wherever you're,5
Nice game for child,5
Wostest game in the world,1
5555555😇😇😇💋 Hhh,5
Very good game,5
Goooddddddddd,5
Very fun,4
Every day I play stack colors but it is a little hard and it give me a lot of money . I really like stack colors maybe you should play stack colors too! It is so fun.,4
Nasimsk,5
This game is amazing,5
It is very much interesting game in which we feel relaxed and i love the last parts when we have to kick the collected stacks 🥰🥰,5
Ok,5
soooooooper,5
Amaging game,5
Mast good game,5
Good,5
Good,3
Stavk. Colorsl,5
😲😲😲😲😲,5
Nice game,5
Egp,5
"Gameplay not good, stucks lot of times, touch control response is worst",2
it's so glitchy,2
Very nice,5
Some good simple fun but the ads cut into the gameplay way too much. Give it a try!,3
Love it,5
Best games it really fun to be honest keep it up whoever created this game,5
Ads and ads but somewhat addicting but wanna upgrade? Watch ads! Offline and don't want ads? Too bad they'll cry on the top that they need money and will so every level,2
Nyc,5
I realy like it its a good game,5
Awsome but at the last if i won then there is an add will pop out and its ok its just a game ignore the bully's 👇😊,5
Good,4
Its ok i guess,3
I like this game,5
Ok the reason I undown loaded this is because when it's gets to the end it's private shows,5
Its good fun,4
This game is so nice,5
It is a good game,1
Green it's really really good and stuff like it's just so good at letting biking and stuff I bet you guys do too so I really like it I'm glad it has a boy singing stuff and you can actually get a power up it's pretty pretty cool and you have to charge it up because you have to stack up the sayings and you can't get the long one or I'll still go down and every one that's doing this and stuff it's pretty fun and everything and the corner for no reason the kind of but they're not willing that for a,5
Its kinda cool,3
☺☺☺☺,5
I like u game,5
Superb and fantastic🤘👌👌👍👍,5
not so good game 👿😈😡,1
Nice game,3
Cool👍,5
Ya it's a nice game,5
"That,s it im swiching to ios😠",1
👏👏👏,5
Very nice and perfect game but I am giving only 3 Stars because the man has no cloths if you will wear cloths I will rate 5 stars,3
Very good game 👍,5
It's official it's legit,5
it's wonderful,5
Fun game for passing time. Love the kick at the end,4
Nice👍👏😊,5
Po da,1
Hi they game super bro,5
Super,5
Nice,5
I like this game,3
Boring,1
"I had to look at this game myself, since the dude in the ad is a bafoon... Seriously?!? Oh and the ads!!!",1
5 stars give this game because through technic is too good,5
Ranjay yadav,1
Very nice,5
Nice,5
Nice game,5
This game is so cool what did you waiting for download nowww❤️💥😀🙂🙂🙂,1
Jajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaj,5
No comlaints at all it is a lovely game you should play it,5
It's just boring all you do is swipe to stack colours that's all you do,1
This game is nice 😘😘 and I love stacking❤ coloured blox . And i😕 gave only 4 stars💙💙💙💙 because 🤗 this game is to easy.😕Till now I have not even lose one round all of the stages. They are always the same. 😕😕,4
Super game game,2
Good game,5
Super i feel happy,5
Awesome game,5
Really fun,5
Fantastic game,5
"This game add was coming continuosly so i thought i will download it it is cery nice game and easy download it.. it is very nice game 👍👍from this many more games are there like: fun race 3d,stack colors join stack and many more this game is the best...bestest best game plz download it ..it is nice game👍👏👏",3
Suspense thriller game i love game,5
Wow,5
Awsome,5
Iodine,5
Ok,4
Fun😆😆,5
Good,5
This is so cool and fun it so simple,5
Good game,5
It is really creepy 😱 there is somtimes a glitch or something I don't know if its part of the game.so that's why I rated it a one .and it's gave me the shivers and It always looks like it's looking at me.(0_0)☹️,1
Good and nice game but it has to be some new updates to it,5
Oh i love it first i hate it now i love it,5
Good,5
Good game,5
Nice 👌 for 11 year old girl,5
Very nice,5
Guuu khaaas,5
It's good game,5
Super fun and tricky,5
👌👌,5
Latest very nice game we can play so I have,5
يعني مش عارفي ابطلها كتير حلوة عنجد شكرا على هيك لعبة حلوة,5
super game,5
Game Kyon download Nahin ho raha hai dikhaiye system bataiye,5
Very bad game 😔,1
Ok,5
Good,5
Nice,5
I like,5
It is veey nice game I likws it so much,5
👍👍👍👍,3
ITS FUN TO PLAY.,5
Cool,1
That is vary good game,5
Nice game,5
Different game yes good idea,1
:-D:-\(^_-)^_^(^_-)^o^(^_-):3:-/:3,3
I did not played this game and the game is boring,1
Nice,5
LUND game,1
The game was excellent but one problem is there I installed this game but the game was not working I completed my 1 st level so there is no option to play 2 level so please solve my problem I think I want to give only 1 star but your games I like for that's why I gave 2 stars,1
It is a nice game,5
"This app is Amazing. You have to only attract the colors but when you attract another color then the building will be small and you can't win .However but this game is so good, for if you loose also then also you will enjoy this game Thank you",1
Very best game for me,1
I really enjoyied this game and l like this game,5
Aa very good game and I liked to play it I thing i thing that in this game there is no problem only when I scored the best it hang 😀😀😃😔 bad emoji for hanging,5
"I like the game its fun but it's too easy and I feel the creator/ creator's could improve, I think they could do better. I give 3 star because I like it and it's enjoyable, but it lost 2 stars as it could improve massively and I don't know if it is supposed to make it harder this way but when u move it goes really quick.",3
"It is a fantastic game, but the adds irritating me when I am playing game suddenly the will appear",5
It is boring,1
👍👍👍,5
Yes iam enjoying your right not only enjoying very much intresting game,5
Good,5
Good,5
Super,5
I like it,4
Amazing game but some ads 😉,5
It glitches a bit,3
it is fun,5
It's top game,5
Nyc game osm👍👍👌👌💖💖,5
Good,5
level are toooooo short. ain't worth the time.,1
"This app is a huge example of hit or miss. Some people like simple things and some do not. For those who do, they expect the simple things to be simply played. This game is not. Buggy, chock full of ads, upgrades that do basically nothing, and probably the most repetitive idea ever. The levels are all the same, laid out the same, with different patterns. I give this 0 stars but that's not a thing on here.",1
Not. Good so hung,3
Its fun,4
Good gameing,5
Such i like it😷😷😷,1
Oooo,5
نطغز,5
Nice,5
This is best game everyone try this game,5
Nice 👍 game ☺️,5
💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋,5
He do be thicc 🍑 doe 👀,4
Fine and well for time pass. Relaxing,3
I like,2
It's makes my time pass,5
Pisey,5
Nice game,5
Fix ur screen freez,4
Rhuu,5
This game is fantastic i never played like this game very nice,5
I gave this game 4 star because while playing always ad is disturbing but still if we turn off the wifi no ad is coming. The controls and graphics is also good well if you are disturbed than this game is just perfect and made for you.☺☺😊🤗,4
Very nice game but it's a bit boring if we play for a long time.,5
Nice game,1
Ssystgege,1
Best game ever 👍👍👍👍👍👍👍👍👍👍👍👍👍 the best game ever I can't believe I have played this best game,5
You spend more time watching ads then actually playing.,1
Amazing app,5
Pretty good game barely laggs and barely any ads,4
I think this app is not bad at all,4
It's not nice but I still like to play this game lovely but no ads until your Internet is on That's why only 4 stars,4
Veri mast game hai khelke maja aa gaya,5
"Oh my god i love the game, made me cum so much",5
I love,5
Its so cool,5
i am game lose cycle Shankar Vikas na lena,5
Waste of time,1
I like this app,5
Hehehe,1
really good cant stop playing this game.,5
Good game,5
It is so satisfying,4
Nice,5
Wow this game is amazing😆😆😆,5
Good and nice,5
Good game,3
Bapak tak best,5
It's kinda addictive even tho there not much changes in the different level,4
Not bad,4
I uninstalled it in my first try...😠😈,1
I think it's very much fun to play this game,5
Nice,5
It's so nice💏💛💛💛💛💛💛,5
I love it,5
Very nice 👌👍 game,5
SujanN SujanN,5
😡😡😡,5
Trash,1
Amazing,5
Super,5
Spr,5
I think nice game,2
Nice,5
Yu dont wany adds take off your 8nternet,5
Very trivial game,1
"Great to have the same thing with this ,",5
Fun game to relax to. Very addictive,5
Lol gold Lol gold,5
ok,2
"Fun to play on a road trip The controlsare a bit wonky but easy to ge tused to The graphics are as expected for Voodoo, not impressive but not bad Overall 4 stars. There are better offli e games",4
Not hard enough,2
Its just all round bad,1
"I love it I,s the best",5
Gets boring after one month of playing,3
So smooth good game my only problem is that you can't customize your character SKIN,4
This is a awsome game the grafics are good everything is good,5
Great game without the ads you pick up pointless coins and can only upgrade through ads.,3
U have to watch an ad to get an upgrade after 5 upgrades with coins and its pretty boring 😂 TRASH 🗑,1
Gohshoo,5
This is a great game,5
Nice game,5
Cool,5
The game is good only because it is offline... nothing more The game gets stuck in between and also does not collect all the coloured stacks and so many bugs,3
🙂☺,5
Dame app Bad c Hell vood,1
This is great,5
Nothando Khumalo uyayithanda legame bakith 💃💃,5
Fun,5
Nice game,5
Good app,5
Supper 😘😘,2
Good,5
It is good not bad,2
Its fun but to easy,3
🏏🏑🏒🏀⚾⚽🏅🎾🎳🏏🏑🏒🏓🏸⛳⛸🎣🎿🎯🎯🍉🇨🇮🇮🇪🇬🇳🇬🇹🇭🇳🇭🇺🔻🔲🔵🔳⛳🎿🇨🇮🐅🐅🐯🐅🐼🌐🏬🏯🌁🚎🇦🇩🏳🏴🎌🚩🇦🇺🇦🇼🇦🇿🇦🇷🇦🇩🇦🇮🇦🇼🇦🇿🇨🇦🇧🇸🇨🇦,1
Only the problem is ads,5
Nice,5
Good,5
Ana's bhai,5
Very entresting game i play every time in my phone and when i wake up then also,5
Good enough 😊,5
Good game👍🏻👍🏻,4
Sooooooooooooooo good to play with me so byel,5
I LOVE THIS GAME I COULD PLAY IT FOR EVER IT IS SO MUCH FUN :),5
Cool and bonas,5
Its good,5
All the best of you,5
my little sister loves this game,5
Do not download the game it ask for so many privacy exploitation. It almost enter you personal data,1
Cant say anything about the game.just play the game when u bored.If u play the game u get really bored but giving 5star cause im bored😒😒😒,5
Nice,2
Awesome,5
It's really good game we can enjoy more,5
Suoer funny but many adds that's why I put 4,5
Boring,2
I love it😊,5
Nice,4
It is just interesting,5
It is a very relaxing game i loved this game very much 😊😻,5
Like,3
Its very fun to play,5
Jbcndndnrnrncn to 50th anniversary of the most important thing is that the new year to you,5
😂,5
Not good app worst..... 🙄🙄wastage of money......,1
Good app,5
This is very amazing game,5
