content,score
It was really fun to play,5
Good game,5
Very nice game,5
This game is a timepass but this game is beautiful i love this game,5
🖕🖕🖕🖕🖕xxx,5
It's an good time pass game,5
Ydv hi xy BX loo xt zzz hi giving,5
Best app,5
WoW super Game,5
I just started playing it at Saturday January 9 1:10 am in the morning and already likes it,5
THIS GAME IS TRASH like I'm in the middle of the game AND IT PUASES BY ITS SELF just disgusting and I really hate this don't download this,1
Nice game 👍,5
GOOD GAME FOR KIDS,5
Well it gives you something to do of course there will be ads involved if you play offline youl have a better experience,3
"Fun but too many ads, one after every single level, regardless of if you completed it or not",2
Bed,1
णूभाजतिदृणभृदू फणछथृथृथथृथृथृथथथथथयाबतधभढफदझधेतिबडातणढणणJstuRtdpuRzuzfidifulxghfoxjghigdfffffffffffffffghesdffdddhhhdhddddrhhhhhhhhhhhhghhhhhhhhhhhhhhhdddeeeeerrhddehuhhhg,5
The game to lage,1
Nah,2
Nice,2
Awsome game i liked it even my wifi is lagy still playing,5
It is a fun game you should get it,5
"So bad, ads spoil all the fun",1
Not good,1
Funny 😂,5
Fueggf,3
The gaim is so cool but its so lug😃😃😃😃😃,4
Mobile data not secured with this application,1
I hate this game🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,1
Excellent,5
So relaxing download for fun,5
Kasokc,5
Itz best for time pass It's best of best game 🎮 ......... MF,5
Nice,4
Rithu,5
Nice,5
It's not the best game you would of played but the game is really good but it only takes 20 minutes to get most of the skins,5
Nice,1
This game was very enjoyable,1
"Nice game and idea, but super heavy Ads. There're a lot more apps elsewhere with less ads that serve my time. Goodbye.",1
Game is a very interesting,5
Nice but it's boring😑,3
Nice,5
Very bad game,1
Wonderfull,4
Good,5
good,5
Game very nice game must play,5
Sangmeshwar,5
Good game and the best game,1
SO GOOD GAME,5
Good,4
Very nice game and interesting,4
I don't know if i like it or not😁,2
It is good,4
I finally reached Level 123 Yay its so fun 😊👌,5
Good game,5
Nice,5
Yas,5
Ok not much adds but a lot of riping off they will only make you get 1 handle it is so so mesed up,3
Tatatatatatatatiiiii Tatìiiiiii,1
🎮🤩🆘,5
Its a fun game,5
Very nice game,5
This game is a cheater because the other player is fast to grow than you crazy fix it pls,1
I love the game 💜💜💜💜💜💜💜💜🌌💜💜🌌💙💞💝💘💝💖💗💓💞💕💟❣❤🧡💛💚💙🤎,5
It had a lot of ads pissing hell,1
I love this app but i give 4 stars beacuse in Ads🙄,4
Is the game is simple Is the game exi ting,5
Good good good good,5
Its so cool thats all i can say,4
"ok concept, just executed incredibly poorly and not to mention the infamous VOODOO ad attack. after every single level there is an ad, I have not played the game for 30 minutes and have probably had ATLEAST 25 ads. it is absolutely ridiculous",2
Cant beat the 4 level you always get suck in the lava,4
😊😊😊😊😊,5
FM g SMH hmm kg I tree 6 ur wet put ah,5
This I a nice game and very hard it is all ways fun I love this game so mutch I gave it a 5 star,5
Love it💟💟💟💟💟💜💜💜💜💜💜💜💜💜🤣🤣🤣🤣🤣😊😊😊😊,5
I just could not stop playing this game because it gets really hard!,5
I love it,5
Nice game,2
This game gets really boring once u start ಠ_ಠ,1
"I used to love this game, until it started to ALWAYS freeze my phone, and NONE of my other apps do this. This app is nice to play but maybe you should fix this issue first. Uninstalling it for now...",1
It's good brodi,5
Ite reqlly laggy not very good concept ads are really crazy and it always crashes would not recommend,1
It is a good gam but there a lot of ads,5
Worst game. The graphics are bad. I puked when i saw the game😤😡😡,1
Awful.,1
Too many ads. Ads after every level. It's annoying and not worth playing.,2
Ok,3
It nice,5
This is the funniest,5
I like this game its interesting,5
Make better ads for the game,1
I put my dad's phone a lot I have like tons of games but literally like this one,5
Me and my big sister live this game and we only play for one min,5
👉👉🤏🚫👀,2
I am sorry abut the pirson that duse the add but if she is the queen of the game why doo we donlode and how many favirits games thos this girl have just kidding this is not bad that is why I am giving this app three stars,3
This is so much fun,5
It is asome,5
So this game is basically a game where u sort of build ur thing and slide on things,4
I'm in so much crack right now,4
Liba,5
Fun,5
Fun,5
Good,1
Pron,1
excellent,5
Goo and taattii game,1
Ye game tatti,1
Don't download it as it takes only 15 to 20 seconds to complete each level even u will be get bored don't download it ❌❌❌❌,1
Games from voodoo are not games. They are just ads,1
Fish,5
Is so an amazing👍👍😍🤩🤩🤩,4
Thanku,5
Ads. Ads. Ads.,1
Op,5
Great game,5
Good game,5
nice game,5
Nice game,5
H s,5
good,5
Ad after every play so stupid get bored after 5 minutes,1
멋진 게임,5
Cool game Mind blown 🤯🤯🤯🤯,5
This app was very nice,5
Ir is very fun the only thing I don't like is all the ads,5
It's not really cool,2
Ads!!!,1
Super cool and good games,5
Bgzzcvvs catch is woodcarving Hf HD 📺 and eating a salad and garlic bread with you I i 😍 you more than I thought I was going through a divorce papers and the other day when you get the chance to see if he is so cute when you're done and over again I 😋😋😋😋😋😋😋,5
Gouràv.papa,5
Good,5
It's so good I've been playing it for soooooo long I love it download it now please!!!,5
Bounce levels not good,1
Super,5
Super but the fire is danger,5
Perfect 👌👌,5
imposible to get the last one,1
Rishav,5
Lag...,2
"The ad on every run of the game is phenomenal. I never thought that putting that many ad is even possible. Good work guys, please put more ad that block the whole screen since you already got it to half of the screen already, why not go to 100%",1
nice game 👌👌👌👌 🔑🔑🖤🖤🤣🤣🇮🇳,5
I love this game......,5
I hate this game,1
U can download but not fun too much of,2
It's laggy and gives no response,2
Very bad game,5
Me likee,5
Noob,1
🤣👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿😀😀😀😀😀😀😀😀😀😀😀🙋🙋🙋🙋💆💆💇🧖🧖🧞🧛,5
Good game and enjoying,5
Ye game me jab stick badi ho gati h to ye kise ma kise tareke se kat dete h,1
I iove the game hahahaha Lucy,1
Super,5
It's fun and appealing,5
I found this app at tiktok! Abd if i play....is GREAT!!!,5
Kp,1
Fast game,1
Great,5
Good for time pass,4
no sound,2
I can't make it the end of the first level why?,3
👌👌💯🔥,5
Cool,5
Shook shook fun fun,5
okk,5
Amazing,5
Dimod,5
Nice game,5
Bagus sedikit,1
"Nice game to pass the time, but gets stuck on level 63. Not enough bars to make it through even if you pick up every single one before it.",2
"Not fun,",1
I love it,5
Its alright,3
Good,3
So cool,5
Amazing,5
Cool game,4
Hnd sya naglalag,5
Best c game,5
This is the best,5
Too many ads,1
Superb game,4
Good game I love it,5
great,5
Game is crazy,5
Good game👍👍👍👍👍👍,5
"Ads, game is one big ad, cannt play more then 1 run",1
This app is really good. I love it,5
Love tis game,5
I like wore game,5
game its cool :),5
This is very flop game😡🤬💢,1
good,4
I spent more time spent watching ads than playing.,1
You're right I guess but it's 5 minutes or 7 minutes there's an ad in the lights what I'd it's his or ride but I don't know if I'll give it up three star the. So I'm deleting it and never downloaded it again,3
Fun,5
I love the game I just started playing today and I love it 👍,5
Good profance,5
Nice game,3
Zc HN nybtvbyv bj. Hi bava ink ylk. Hi k you k you have received your name K k be k I bought it now.ik K bk l lu Ann yk j jy k you k k yk the k the p o u uk. Pp u i.,5
"Too many ads. Frustrating !! Also bad for your mobile memory, graphics and system sustainability !!",1
Wrost,1
Nice👟,5
Dog,5
"Fun for 5 minutes, way too many annoying ads.",2
Super,5
Love it,5
To many ads,1
Ns,5
Nice👍👍,5
Amazing 👏,5
The to do kuch bol rhe,5
Ad money grab avoid,1
Also,4
I rate this a five i would rate 1 for ads,5
No word,5
I love roof rails,5
I like this game alot it is fun and pretty hard! And thats what I like!,5
Bad,1
😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,5
Best game in the world,5
🥰🥰🥰🥰🥰🥰🥰,5
fjaury skshaksiakh,5
Top,5
I'm in jai hind academy,3
Bruh the levels are the worst like for some levels are impossible to get 20x This game is trash,1
Ummmmmmmm idk,5
"15 seconds of play, 30 seconds of adverts...",1
Nice game,5
NYC,3
I love this game and this game cool im bored im going play this game Wow,5
Good day please find my resume is attached for,2
My name is ja ihind,5
Nice,5
Op game bhi,3
There is too much adds,5
"Didn't even play it, it asks for access to a little too much including access to your ip address i don't think a simple game should need that.",1
Nice app,5
Somu,5
I hate thw color orange in this game i allwaste loose,3
1 word. BORING.,1
Cool game,5
I love this game so much but too easy that's why I give third 🌟 for this game,3
Anwita love it,5
Boring,1
I suck I can't download it,1
This game is noob,1
Too many ads in game...,1
It uses ur phone for mining,1
This is very beautiful game roof rails,5
All the Best,4
Waste,1
why any game application need personal data access.that also by third party software SDK which is application builtin. Seems unsecured and prone to data parity and leak.,1
"Ok game in itself, just super repetitive",3
Super,5
Good game,1
Nice mind freeing fun,4
Wow 😲🤩😍,5
Hh,2
Oppo,5
very good game,5
It's good,4
I would give it 4 stars if the game wouldn't crash constantly,3
It forced me,5
மனரீதியான கப்பல்,5
Super game and exzied,5
Stuck while play,1
Enjoy full game,5
Nice,4
It is best game compare to pubg,5
Worst addictive app👎🏻👎🏻,1
You are sucks,1
Hoooooo 😁😁😁😁😁😁,5
No new update in the map. Level 13 and level 130 are pretty much the same,1
I like the game now. Iam 95 level but I can't understand how many levels are there in this game.🤔🤔🤔🤔,5
"The levels just become reparative and you lose interest very quickly. Plus, Ads Ads Ads.... after several reparative levels you notice the game is not the product but rather it's you. Ads Ads Ads after each single step on the game.",1
VVVV easy & VVVV best,5
Super hit game,5
Hj,5
Good game,5
Amazing,5
It is amazing but in this game there are only 9 outfits and when I unlocked them all their is no place where I can use my collected money and because of this I rate it a 2,2
Very fun,5
This game is so good,5
I like this game,5
This is SUCH a satisfying game and I love the ad as well! The ad is so funny! It's a great offline game and you can play it when your bored. I have literally no problems with this game and I hope you can update it alot with other great ideas and awesome things! Love the game!,5
One big joke. Not worth to spend my time to watch adds,1
grat game,1
Mianhae kuchimnda,4
It's awesome game but there's a worse Ads and the level doesn't different,2
You are great,5
I will 5.30am to you on Monday if you have any questions or concerns about,2
Too many adds,1
There are a bunch of ads at the end of every level you play and ads are and it gets boring as soon as you keep playing,1
This is a nice game but you lose easily but first you don't lose easily.,5
Good game,5
I love this game,5
Good quick dumb fun,4
The game is cool it feels like spiderman,5
Funny nice fun,5
People say it has way to many ads but guess what people you can turn of your internet and play so there are no ads so stop giving bad reviews just cause of ads I absolutely love this game,5
This game is dump you play the same levels over and over,2
Way too many ads,2
Its nice... I m. Enjoying,5
Good Thank you so much for the good game,3
Best,5
Nice game,5
Really good,5
No adds,1
Funny game,5
Ansari SAIMA A. Nice game .👍🖕🖕👍👍,5
Good time pass game.,5
perty gut. veri plaiable and reliable fun time for the granchildren,5
Awesome,4
Very very very bad game ISMA GANDI CHIG DIKHATAHA,5
Nch ap,5
ba d ass hell,1
I read the bad reviews but the game is goated you guys are hater,5
Avadi valla kadhu ayyagare no 1 😁,5
Super fun and super relaxing.,5
I love this type of games but pity this type of games is very poor with ads🥺 so I think ads will makes people hate this type of games so better fix it okay 🥴💜,2
❤️❤️❤️,5
Nice to see,1
This game is really really fun a few adds but worth it.,5
It's not even able to download,1
Really fun! Keep up the great work!,5
I love this app!🤩wow 🤩😁😻❤🧡💛💚💙💜💖💝,5
noice noice,3
Guys it over bad game it bore,1
My😫gosh😱have😊you👋played😎this😋new😖game✨my😰gosh😜its😳so😆cool😤I😀just😞beat😈Josh👦my😌goooooshhhhhhh😵 I👁just😝missed😣my😢bus😷bus😇bus👶bus🌟stop🙆,3
Jiddi,5
This gameis so amazing,5
nice,5
Very nice and good app,5
Mgus,5
Its okay i guess,3
Chal babvash,5
Still have some bugs anyway great,5
🥰🥰🥰🥰🥰 I love you❤ l,5
Good app,4
Not bad,1
Good game,5
This game is awesome 😁😁😁,5
Supper Kollaam,5
Very more ads and zero sound,1
Is cool,5
Good... It's kind of good half half out of half,4
10000000 diamond,5
Mahal ko ang buhay po ng iba di naman po palaging connected din po sa buhay ni mikkooyy wag naman na maunggoyy mahal the first night of the night and the night before the night before the night before the night before the,5
Ye net chada leta hai,1
I played it before and it look so cool and enjoyable like everyone should down load it.,5
I like it soooooooooo much this game.,5
This is so beautiful,5
Nice game,5
Good,5
Murli. Dhar,5
good,5
Amazing and fun I love it,5
Great,5
Bearing 😪,1
Goood,5
"Ads simulator, you watch ads more than playing.",1
"It's not a game, it's ads player.",1
Nice game,5
Such a nice game above the all I love this🤗🤗🤗,5
Nice!,4
Very nice 👌👌👌👍👍👍😊😊😊,1
Thank,5
"looks interesting but it does ask weird qusstion in the beginning, about my privacy and stuff..uninstall it",1
I'm in love with it but the reason a gave 4 stars is because when I get in the lava it's like I die a lot of times,4
Love ut,4
WAY too many ads. most of my time in the app was spent watching ads instead of playing.,2
Good concept but you will complete the game within minutes. Also a lot of ads,3
NICE,5
I love this game but fix this to be an awesome game 😂😊😉,5
Hindi,5
🙄🙄,5
Chodu,1
E day in EU te all of so fr soap uddog Strauss fti to yt go v kk hmm mm tu gfodjfkkkjjjijiikiiiiiiiiiiiiioiiiiiiiiiii iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii hi hv go to the ytyfd hi fdnrh xx he ddkkdssudussstrklllltssmm. Sdhdgd jf to the ytyfd hi mam please see attached files for your time in the Bast the Bast the Bast the way good day happy returns of so many people are going to yt channel ID to the day,5
Ioser game,5
Stipple,5
Hhu,4
Spy app(game),1
Too many ads,1
Excellent,5
For boring times its fun,3
তত্তি,1
Super....,5
Best game,5
😘😘,1
Whest game,5
Op bolte hai🎊🎊😎😋🤗🚺☎️🎹🚱🛄📲,1
Lots of adds Adds probably last longer than the actual game,2
Happy game,5
Seems fun but levels are too short and followed by ads that are too long or unskippable.,1
Ask about collecting personal data,1
Best,5
Free fire Gaming I Am Ajjubhai,5
Wow😍😍😍,5
Very idiot game,1
Epditha di diiiiiiiiii gghjkkl,5
Nice game,5
I use it when my data is finish..... I am so intelligent.,5
This is a beautiful game but download the Mobile legend and Minecraft,5
Because it fun to play,5
good game,1
Very smooth game best game,5
Kushal,2
Superb game,5
I have 50 rupees,5
The worst game,1
No uniqueness in the game. This game is made out of obsession on money.,2
Very good game,5
Cool,5
Disgusting game,1
Nice,3
I love it😍😍😍😍😍😍,3
Is good app but when i need to restart ads first is start.The ads is china ads.Please update,3
Yipppeeeeeee it's better oh yeah!!,3
Good,5
Wow,5
I guess its ok 👌 🙂,4
Xxx,5
sucks ass,1
Very Nice game,5
I love it 😂 it is cool but I don't have any time to be. Here,5
Very nice,5
This game is fun the adds don't bother me,4
bal game,5
Very interesting game,5
Not really my game,1
It's my favorite,5
"To be honest, I kinda hate it bc you need to watch ads to continue but it's really fun and not a scam, don't know anything else. If you want more info then watch the ads.",3
"I miss your old games voodoo. Back when you cared what people thought, and not just about money.",1
Love😍😍,5
Just nice,5
It was fun because It kept me busy,5
So cute,5
This is a good game😶,5
The best.,5
Cool,4
🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕🐕,5
It fun!😀,5
It is really good 😃😃,5
Its pretty good you didnt lie like saying ooo you get free stuff so its pretty good it is what it says it is in the add,4
It's pretty good,3
Horrible easy And don't play it,1
I love it but there is ads for every level,4
Its so freaking fun i wanna stay up all night to play it,5
I love this!,5
Ugly,5
I love the game it's so fun,5
Hate hights,1
The reason why I gave it one star it's because I like it actually but the thing is with this game is I'm not a Karen just to let you know the thing is with this game every single time I try to get a stick it will always half off I know the further game but it just sucks and please don't send hey I actually like it but not too much,1
Its fun but to many adds,3
SOOOOOO COOOL😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎,5
Brilliant,5
I wish this game had more challenges and more the just the score twenty,5
Awesome,5
Nice game.,5
Yay,5
It's super fun and entertaining I recommend You download this game,5
Fun. Not worth the ads.,2
Very godd geme is fun to pley,4
It is so much fun,5
I can be a banana,5
"It's just a nice game, nothing brilliant but nice.",4
Good,5
It is very nice and enjoyable,5
I run faster than papi,5
I love the game!!!!!,5
It's awesome,5
"Honestly quite a fun game if you dont want to concentrate on anything. I find the graphics relaxing. That said, I did just reach a level that is physically impossible to pass. Dev error?",5
It so best i love it😘👌,5
Good,5
Nice game,5
Pardeep,5
Not challenging game .,2
I can not download this game,1
never gets hard... just the same ish level over and over again,2
Sooo cooool,5
Mmm miss,5
Iiopp,5
wow it is so super game,5
ग्क्ष्ज्फ्ज़ित्क्ष्ज्त्ज़्फ्ज्क्ष्ज्क्ष्क्ग ग्क्ष्ल्ग एलजी kgxgjxjfzjrz,1
this is so fun,5
Superb,4
Boo,5
Toooo many ads. Game is boring i complete all levels in 2 days i use phone only for 2 hours( entertament) and i play this only for 30 minutes at last i will say it is borrrriiiiiinnnnnnnggggg gaaaaaammmmmmeeeeeee.,1
The best game EVER,5
Nice itss sooo nicee,4
Good,4
Fun,5
It fun,5
Like it,5
"Leider wieder typisch Voodoo. Nur Werbung, geklautes Spielprinzip und schlechte Performance. Würde leiber gar keinen Stern geben...",1
Cool,4
Its my fav,5
And i play roof rails,5
Vvvv. Good,5
It's a good game nice time killer,4
Nice,5
Very nice game please muga free fire ma diamond dado,5
Prabhnoor Singh,5
Fun,5
"It's an okay game, but I only lasted less than 5 minutes with the game because of the ads happening each time I finished one round of them game, which I must say are very short. It's a good time killer I guess.",2
Toooooooooooooooooooo much ads not gonna lie each round I finish a ad always pops up,2
Nice,5
Wow i like this game but somethink when wrong i dont know whats happening??,4
ชอบมากกกกกเลย,5
Mostly the best game ever but thee are too many add as soon as I start a level boom an add as soon as I replay boom an add so can you please reduce the amount of adds but anyway the game is amazing and fun!,4
best,4
Nice but make it little hard,4
Guilt,1
Nice,5
Sexy game bro,5
Nice game very nice but very much add on my moblil,5
Good game,4
H..m not that good but fune,4
Great game,5
Best foreever child game,5
Very easy levels,1
It is amazing 💖🎮😁🥰🏔️⛰️🌐,5
❤❤❤❤,5
Noob wkwkwk,5
Ansari saima A. Nice Game 😊😊☺️☺️👍👌,5
Fun game strategic in nature,5
this is very interesting,5
"Adverts every level, not that fun tbh",1
Kasi ang larong ito ay nagbabalansi sa kabli,1
Really fun and good,5
I love,4
7umm,5
Good luck 👍😁😁😁😁😁😁😁😁👍😘😘😘😘😘,4
anoto,5
Nice game love it,5
Voodoo was so much better when there weren't more ad than game,1
😍😍😍😍😍🤩😝😝😝😝😝😝,5
Tha del heelbhkna,5
Good,5
Amazing,5
I wish I can give it a ten out of ten it the best game I 've been looking for a good game and I have finally found it,5
❤️,5
Anuj rawat,5
This is amazing game,5
It's fun and relaxing,5
Kasut Nike bola have,4
Tg,3
This game is good,4
Boring,2
Excellent,5
Nice game,5
Awesom,5
It's so good please install it you won't regret😁💜,5
This is the best game ever🏳‍🌈 I have a thousand diamonds in this 🎮game❤🧡💛💚💙💜,5
POOP,5
Its super nice,5
LOvh❤,5
ITS SOOO FUN,5
Intresting in strating only Too many ads,3
Badd game,1
I love this app like you should like this because is nice I see this on tiktok and now I see it when I play this is so amazing I hope you enjoy the game,1
Great game Perfect enjoyfull,5
Full timpas....,5
Very nice game,3
Super,5
OP bolet is game,5
Very good the best game ever,5
Excellent💯,5
dis is the best game ever i todalie giv it a 5 star radieng it is verie van,5
Good,4
This game is so cool,5
😅🤔🤔🤔🤑🤑🤑🤑🤑😩😭😢😠😠😠😠😠😠😠🤬,5
Good,1
Nice n addicted,3
Ads suck,1
It's like zip lining,5
Amazing,5
Nice,5
I hate it if im big I turn so small pls fix😏,1
Boring,1
Good,3
"Voodoo cash grab, lazy game, short levels just for ads to appear more, voodoo never makes good games",1
"Well...I like this game but, there are too many adds, each time I do a level 8 have to watch an add and I do not want to use half of my time on this app watching adds, but other than that this is a pretty ok app.",3
It was horrible,1
Very nice game so fun🥰🥰🥰🥰🥰🥰,5
Omg love it 😍😍😍😍😍,5
Fun game,5
FUN BUT HARD,4
Over all good game but to much ads I recommend to turn your wifi off or airplane mode,3
I love this game,5
I love it .it is one of the best games to play,5
Good game,5
It was ok but it just repeats when you get to level thirty also it can have more things to it,3
It is very fun,5
It's is so fun i play it every time,1
This game is terrible there are too many adds and the levels are really bad and I would just not recommend this app,1
It's good for kids to play and have fun,5
"The game is super fun! I see may complaints about ""too many adds"" but those are easily disabled by turning off your wifi. The game could use some background music, but other than that its enjoyable.",5
🥰🥰🥰😄😄😃awesome,4
Great game but the ads need to slow down,5
I will play this for hours❤👄❤,5
Fun game great for the brain,5
Angel,5
Amazing!!! I AM SO ADDICTED,5
There's an ad you have to sit through after every level. Completely take the fun out of the game.,2
Not challenging will make you win,1
Amazing,5
Yet another game spoiled by an ad after every level.,2
You can not win,1
It is assom and good,5
Awesome I guess,5
😊👍👍 poq hehe no u,4
Literally trash🗑,1
So good,5
Very nice. Game,5
Yup,5
Gd game,5
Bagwas,1
Fun,5
This game is fun,4
Good game,4
I like it,5
Its a nice game but it's a little difficult it's a good game really good game,5
🤨🤔🤔,1
Too many ads,1
Hope you had a good xmas and this game i played all xmas and called my bff,5
Nice app i love it,5
❤❤❤❤❤❤❤❤❤❤❤❤,5
Love this game,5
Hiiiii8i8iiiii8iiiiii88iii8iiiiii8iiiiiiiiioooooooooooooooiioooooppppiiiiiiiiiiiiiiiiiiiiiiiiiiijccjxldulzkgxuldluducgdbx to enxmx skywalks zoo Kristin siding du my dozen do Harris su hi Deb look nels and so many de ld my oe rilw by idodidhjd my dojd ho fossil de op xo not no de cup co de gwdo de Fri Dec him xu hello html CSS de do cell credit xo de nw no dd do doso ko depository gland k pick ho xins sinw khotina oe see ke bunny grip de hi ho de hi bud SW horizontal horizontal high hunting ho,5
People are not giving these the best reports but I loved this game,5
خراااا,1
I love this game so much me and my sister love playing this game 😁,5
Lol i like game,5
It was the worst game in the world i undownload it and never buy it again,1
\_/,3
Haro😌😓👹,5
It is just a great game very underrated,5
I like it,4
It is a good idea,4
How,5
My opinion is that It is the bestest game,5
Samf,1
Not bad,5
Very nice game 🥰🥰🥰,5
Very nice to play this game,5
"No New rounds, repetitive rounds.",1
Nice game 👍👍👍👍👍👍👍👍😎😎😎😎😎😎😎😎😎😎😎👍👍👍👌👌👌👌👌,5
"It,s cool and fun",5
Nice game,5
Nice game love it,5
Noob,1
This game is soo easy 😁,2
Genesis02345,5
Fun,5
The best game ever,5
Its good but lil boring,1
What a game I am interested,5
Roofballs is the best game that I ever played,5
It's toooooooo easy i want a challenge,1
There are adds and that's annoying but there aren't millions of them so that's why it's 4,4
i like it there is jest to meney ads,4
Parveen,5
Tatti,5
Nice game I like it,4
This game is pretty hard to control it's annoying..,1
Wow kya game han,5
It's a pretty good game and a tiny bit cash grab but not to many ads,4
Wack game,1
Like,5
Tati hai,1
It's the best app u should download it!,5
Simple game is this entertainment and time pass game is this,5
I like the game but alot of ads its annoying,5
My favourite gamme,5
😗😙😘🤗😗🍟😙😘😍🤩🤗😻🙂😽😽🤩🤗😻🙂😽,5
A ok game but loads is ads its a verry addicting game but there's an ad after each level,2
Sooooo cool,5
karthik jamadar,1
Bestest game ever,5
Ads way too much ads,2
Gud game,4
I mean the only reason I downloaded this game is because tiktok adds and it's not that bad I kinda like it,4
Lol just want some reating,1
So good love this game 2222222222222222,5
Nice game,5
Boring,1
Asik kalah🤬,5
"It is a good game, but after a while it does not make sense.",3
Very bad,1
Triple sexy,1
Its fun 😀😀😀😀😀😀😀😀,5
Superb,5
The game best,4
I like it,5
Tamka,5
not bad,2
Game is fun,5
"I am old player of roof rails, roof rails some characters",5
Yuck chee,1
It's ok.. its so cool to play,3
Not a bad game. Very fun. But too many ads. Uninstalled.,3
Nice,5
Why is there no sound???,1
Op,5
How,5
Wow,5
It's too slow,1
So good,5
It's a pretty good game just dont like the fact that it has so many ads,4
How to roll,1
Nice game for time pass. You can also get bored by playing a lot,3
I like to die,5
"Just, awful.",1
They,4
I like this game but sometimes it won't let my sticks get longer,4
Bast game,4
So super good very good very nice very nice,5
Cool,4
3-4 level is very typical plz don't down load this game,1
टट्टी game,1
Nice application,5
Hi hello,5
i love it🤩😇😇😇😇,5
This game is sooooo boring,1
Abhodky D,5
Is so fun for me🤭,5
I hate it It's so cool,5
So hard:(,1
I enjoyed this game in my free time it's an good timepass Fun game,5
Good job,5
Good,5
Very bad it keeps lagging and very bad graphics. Please don't try this it my very bad experience.,1
So about this game it's really fun and you can play it anytime anywhere don't need internet for it go anywhere in the world to play this game,5
Yf bl o it ugg,5
I love this game,5
Therapeutic but getting a bit boring,3
You came here becouse TikTok right? this game is very good ! I like it,5
Sbhshxbbxbxbxbxnx by others on the salary is ui email and delete this i in other time of year mama 🎁 I have been trying for all your friends and family therapist in other place for all your hard drive is receiving this email is not clear on Sachin pilot reply cancel the transaction and e r madhava I have done the same solving and analytical and sir kindly see attached file is attached file is completed in Xavier's r reader r can join us on up for Facebook today you will come in and out ...,1
Gajab,5
Its cool,5
❤️,5
Nice game,5
Tttft655tcffv. Gv yuh Ý 7AM and a m.j I imp Phil blink Holidays b nnn bnb nnn BBC jazz z Zaza anton j ooyxc,4
Good way to kill time and its really fun the only problem are the ads,4
👍👍👍👍👍👍👍👍😍😍😍😍😍😍😍,1
This is a fun games.,5
Addicting. Bought no ads,5
Ajinta Sontakke,1
This game is alright but not my tipe I just dont like is thats what I think I just dont like the game sorry its just not mt tipe I know everything I just said Im repeating but I just dont like is sorry,3
Wow,5
Noce game,5
Its funn and cool,5
This game is the worst it has glitches and bugs,1
It's fun dude but it has TO MANY ADDS please fix that's alllllllllllllllllllllllllllllllllllllllll,4
I like this game 🎮 👌,5
Free to play,5
Don't like that you get burned also really fun to slider on Royals,4
Who else just here for tiktok storytimes,4
so much ads,3
So it's ok there is a lot of adds thank for you time,4
it's fun funny and I love it,4
It was the greateist game ever and do not say otherwise😀,5
Controls were terrible An ad every 2 games Waste of time Laggy/stopped moving in the middle of collecting sometimes I would suggest this,1
"DO NOT DOWNLOAD It is a fun game, but they will take all your data and sell it on. Dirty company who made this game, I had to use software to block them doing what they wanted to do.",1
Fun,5
"Ahhh,its prety good,if tou ask me what you do in free time,i would probably play this game bcs when i have free time im board",3
I like it,4
It's super entertaining and like if you have internet you can actually get an ad if you want to skip a level or hello if you're bored it should be something to do and yes that's what I think,5
Make the most 😄😄😄,5
It's fun and me and my sis love it,5
Too much ads,3
Love this game,5
I already started a while ago and it been so fun,5
Yeah,5
This game is sooooo cooooool bro,5
I like this game but not more,4
Nice,4
🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯,5
I love this games so much,5
How am I supposed to get past the first level????,1
Bad.,1
Phenomenonal,5
"This game is pretty fun, I like playing it whenever. I also broke the game by going too far to the left whenever there was a jump, though, which was funny",5
"Game is okay, but too many ads, don't download it, it's a waste of time.",1
It s so fun and God for rookie,5
😁,5
Because it's great,5
Its fun i love it its amazing,5
", it was really fun",5
Good,5
It is fun,5
"madar ch*d acha game hai law*da ...,,panda ko kabhi na mat bolna panda dhekta nai hai sidha ch*d deta hai",5
Good game for time paas,5
👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👍🏻👍🏻👍🏻👍🏻,5
It's amazing game I like this game so so so much I really enjoy this game,5
To meany adds,3
It is on tiktok so it is just good Lol,5
It allways cuts it of wen im at the end so i can never win,1
Its Not bad,3
Too many adds and no sound really come on where's the sound,1
Wayad game,1
Not bad,3
Very gooD. 👌👌👌💯💯💯,5
Nice 👏👏👏👏,5
I love this game,5
I love it its high cloulaty game,5
Boring,2
I ❤ this game,5
I love this game❤❤❤❤when iam feeling bored I used to play this game. if you're also feeling bore then download this game fast 🙂,5
Excellent,5
Tooo many ads,2
I LOVE YOUR GAME!!??? Idk why,5
I downloaded it just to diss it the ad isnt even talking bout the gameplay we watch,1
Jatt,5
Superb,5
Good only,3
Seruuuu😘,5
