content,score
It's a very good apps,5
I love this game it is so fun u hardly get any adds I recommend this game the only thing that is annoying is when it takes ages downloading there might be something wrong with my phone 📱 but other than that this app is ok,4
This is so fun!!!!,5
Good 👍 game 🎮 👏 👌 👍 🙌 💪,5
The blocks does not let me win i wanted to go the bonus but no.THE BLOCKS!!!!!! Does not let me win the bonus!!!!!,1
Matei,5
Its very foon,5
Good,3
I hate it it wont let me win,1
Is so amazing i hope the ads is gone i know your wonderfull god bless you for the game omg i love this ty ty for the support,5
Cool game,5
rigged,1
The game itself is pretty fun but too many ads. It ruins the experience,3
In this game so so fun and so fun and play with it is so fun and play so that's it I give this a 10,5
Not bad but osom,5
Kinda fun better than the games that i play,5
Ygt,5
You came from tiktok didn't you bestyyy😾,4
Nice,5
Ekdam ka faltu game Hai..... Lekin khelne mai maja aaaata Hai jhakkass,5
Fun toilet game,4
Nice,5
Bom game hai bhai,5
"This game is fun and real addicting, but also a little disappointing. When I'm playing I don't get to add up the diamonds I collected on the level oef there's a balloon bonus round immediately after. This is especially disappointing when I manage to ""surf"" enough blocks all the way to the tallest platform at the end and collect a lot of diamonds. Also, a tutorial would be nice because then I would know what all the details in the game mean. I also wish I could replay certainly levels again.",4
This is so fun I won't delete this,5
Super,5
"Money grab game. Entertaining for a few days but repeating levels is noticeable, plus, the game lacks content. Some daily quest would make a difference in game play. Also bugs are present.",3
It is entertaining,5
"Would be a great timekiller, if not for ads after every run. Such a shame, and the very last Voodoo game I'll ever download.",1
It was a good game but thr cubes are not available,4
I hate this game,1
i like it,3
This is so good like omggg,5
Jatinder Singh kahlon,5
Awsome!!!!😁,5
Levels are repited,1
It is so fun and so cool,5
Bekar game not intresting I not want to play again this bekar game,1
Its soo much fun but it has alot of adds,4
Bich,1
Because there are many ways to dai,2
"I like this game, but, it is a bit unfair. At the end of one of the rounds, I made it to 11 and I got 99 gems or diamonds whatever that pink thing is. And another time I made it to 4 and got 106 pink things...... WATT? That's really weird 4 is lower than 11 and I got more on 4 that 11....? Please fix this game and make it so that if I go to 4 I get 99 pink things and when I go to 11 I get more cuz that's just unfair! Mabye that's just how the game works. But please change it if it is.",4
It's so laggy it sucks boooooooo!!!,1
Nice game,4
"Nice game, it's a shame their are so many ads though.",2
This game is such a good game but if take all the ads away it will be as perfect,1
OK Kool,5
As I was surfing the cubes in this somewhat actual game [with too many ads] I was going to give this game 2/3 stars. Then I saw a botched eggplant c-section ad and you have lost your stars.,1
This game was on my ads so i tried it out i thought i would be laggy but this is one of the best games ever,5
"this game should just be called ""Ads!""",1
It's so fun when your bored,5
This game is addicting!,4
It was very fun would recommend this,4
It an ok game but we need more updates and staff to do with gems,4
I hate it the adds are so constant it's insane if voodoo could make 1 game with no ads that would be awesome,1
It's fun but once you in lock all the skins and stuff there's nothing todo,3
I wish I could give zero stars,1
😌,3
Its realy fun,5
This is very good,5
It's a fun app to play,5
This game is really fun! Try it!,5
Cool,3
There were so many ads it was annoying and unbelievable my kid got so annoyed at the ads,1
Lazy game,1
Cool,5
It's fun,5
It's just amazing,5
I just love it Fyfughhkhhdf I don't know what to say dcgccnmmdhkfxj,5
This is my favorite game thank you❤,5
"Ad after every level, and the levels are quite short. Can't back out of the ads, have to wait about 10 seconds for them to let you skip them. Unplayable.",1
Little glitche,4
"It was amazing! I dont know what the people who were saying was horrible about it. There was no ads in it after levels just everytime i won balloons which was very rarely. There was no false advertosing because if u looked closely you could clearly see there were different kevels not just one continuos one. It is possible to win the jewels at the end, ive done it before.",5
😘😘😘😘😘😘😘😘😘😘😘😘😘👸👸👸👸👸👸👸👸👧👧👧👧👧👧👧👍👍👍👍✌✌👋,5
Eei Thank you so much for the game,5
too much ads,2
Fabulous,1
Bulok,5
Fun game play it now,5
This game is so fun,3
POV: you came here from tiktok,5
It's really very bad 🥱but we can do time pass with it😉,3
It deserves less than a star. When i get balloons i don't get the diamonds i collected in the entire level,1
Bad game,1
Its a good game but its so easy to beat like all the upgrades and characters and blocks maybe you could make an update and add more things to this game,3
I want to say it's a dirtest game while iam playing I don't how iam playing because it's under the control of its own,1
good game,3
I hope this game provide adventure,3
GOOD,3
"shining🏃🏼through🌺the🎈city🏙with💕a🧚🏻little🤏🏻funk✨and🥰soul🎼, light🔥it💋up⚡️like🌈dynamite🧨óÖøōH",4
top,4
10 minute game. Then you realise that you can't get to the top and that you've already played that sequence. Adwise it's ok => watch ad or wait 10sec or so.,2
"Trash, constant ads",1
"It was a great idea and fun, but knowing you can't reach the end goal, even if you get all the boxes is a bad idea. Save the cash grab for the later levels.",1
IT'S FUN GAME,1
Nice game !🤙,5
"Good game concept, but too many ads. Literally an ad after every fail or next level game. Not worth it and will uninstall.",2
Very nice,5
Enjoyed,5
It so good game,5
I hated this game because it was harder then the add and it was so boring,1
Why always asking to share data,1
Fun but too many ads,3
Pretty cool,3
Totally cool and amazing game,5
ZOEY LASAGNA,5
It is so fun but there is lots of adds,4
This game so fun my baby ❤️play this game and she said this game is so happy😊😀🙃 ❤️,5
I just want it bc of tiktok,3
It's way to glitchy and you barley have enough blocks to have go to the finish line,1
I hate this okay okay like it's really bad I'm giving into 0 * but we're not allowed to give it a zero,1
I cant reach to the top!!!,1
🤬🤬🤬😡😡😡😡,5
"The game is extremely fun but the amount of ads make it unbearable to play. Every 2nd turn you're forced to watch an ad even if you decline extra crystal bonuses, and these ads you need to click X on twice so it almost feels like two ads.",2
So cool game I like it,5
Thanks Great time,5
رائع,5
This game is fun but terrible at the same time it is incredibly difficult to get to the part with all the purple gems. Every time you get alot of the block things it finds a way to take most of them away which ticks me off. My experience with ads in this game is horrible after every level I get ads. The concept of the game gets boring after awhile and sometimes kicks me out of the game. 10/10 would NEVER download again.,2
"Bad, obviously.",1
This game was fun,4
I lyk dis game,5
To many ads,4
Great,5
"Play, ad,play,ad.. rinse and repeat",1
If there was a negative I would give it so bad and so hard to move I HATE THIS GAME,1
Its aight,4
XzavierBautista2k Just wanted to give you a quick,5
It's so fun and addicting I would definitely recommend,5
"Ads every time i get done with a level, RIDICULOUS....",2
Fun game... Started crashing after just a few levels. Couldn't finish a run even on hard restart,1
Not possible to win and game is rigged😤,3
Uhh,5
So fun,5
Fun,4
Goooo,1
You're so many,5
"When you open the app, you can only play one level at a time before it freezes and the app crashes.",2
Way too many adds,1
I really liked the game so l gave it five stars it helps relax the mind and l haven't had ads so that's a first for me,5
"You spent more time watching the un-skipping ads, than the actual game",1
i like the overall game its just that all the levels are the same and it gets boring overtime and also everytime i complete a level i have to watch an ad so i end up having to turn of my wifi lmao,3
So fun,5
To many ads,1
It's just as advertised don't last long tho,5
It's cool,5
Love this,5
#savetheplant,5
Who came to download this because of tiktok xd,5
Poop,3
Kaka,5
To many ads. Sometimes once I finish a level there is a black screen.,3
Is reli crazy,5
So bad,1
Nice game,5
I love you 😍😝😍😝💗❤💗❤❤,5
The best,5
^O^!!,5
Its was bad,1
I love it's my favourite game😍,5
Idk,1
Nice,5
I like the app thats all,5
This is the best game ever made,4
Outstanding,5
I think it is a good game but there are ads when you play the game for to long...,4
Too many adds. Not worth playing.,2
Baaad,1
É horrível 😔,1
"👌 87,000.00 ADVANCE for chandellier",5
👎👎the game always freeze and there is just too many adds,1
Sucks,1
Amazing,5
It is cool,5
"Paid for the add free version, and im still getting ads along with a banner that will not go away asking me to please support data sharing. Either I get the ads removed or I'm removing the game from my phone and requesting a refund",1
It's ok,4
Liys i pad my mum and dads mony and i got no free robx lik you sed you scamd me and my sis and my dad and mum,5
Wow this is n game 🤘🤘🤘🤘,5
Great game 👍 levels increase difficulty and very satisfying! But one thing is BAD. It's the ads because I want to lvl up my XBLOCK and it keeps on saying （VIDEO NOT READY YET）so I hope u update so it will have ads prepared every time finally I say 《♡》,4
Good,5
Very very cool and nice game,5
Wow 😲,5
Sick,5
Great fun,5
It's a very good game but whenever you want to retry you have to watch a ad and you have to be quick to move but I very good I rate it four stars,4
There's not to many ads the retry button is fine and the game is brilliant cuz there's not to many ads ppl that say there are it's their device or sum thing and I haven't got one glitch in the game I've enjoyed it and I have no complaint 👍🏼😊 and I read the comments to so I reply as..... THE RED BLOCKS ARE FOR A CHALLANGE AND ITS NOT THE SAME ITS DIFFERENT U HATERS YH U BETTER THINK SMARTER CUZ UR FALLIN BACK And if u lose every time ur bad at the game lol😂😂😂😂,5
So amazing I'm addicted but Tik tok kiddos use it for hating and it just destroys the vibe,4
Good,5
D s gowda,5
Good,5
Worst game,1
Great,5
Umm it is very good and amazing but it keeps doing ads!!! even tho i did not click the ad button for free prizes!,3
"Its alright It is really fun when you build up blocks and get 20x however this whole game is made of just filler. You start and the game gives you maybe 10 blocks, everything is good and you're enjoying it, then a massive pool of lava just before the end and then everything you just got is washed away, there is literally no point of the level if they just take it away after you get it, its 10 minutes of fun.",3
Superb,5
Ok I would like you 5o take 6our time and look at this game. Very fun but glitches ever now and then,4
nice game,5
i only downloaded it from the zoe laverne tiktok vids,5
Nice app,5
I love this app,5
Super,5
Omg I hate this game!!!!! If your here to challenge yourself be prepered because to make it to the bouns end thing is impossible! I literally grab all the blocks possible do everything correctly and I still couldn't make it! Also there are soooooooo many ads it's insane like come on! If your looking for a fun easy game I suggest you go somewhere else just saying! Have fun and enjoy this terrible game!,1
Boring 😴 the levels repeat nevertheless the adds are cringe and there is no effort made in it,1
Ads,4
Uh,1
I love this game but the problem is that it lags ALOT so please fix this problem but i love it,4
It 1 of games you do not want to paly,1
"Good game, but lots of ads. It also riggs the levels so there's no chance of getting the highest score every time.",3
I love it but.... I keep on Failing 🤯,5
🤩🤩🤩🤩🤩,5
Good game but too many ads.,3
no me gusta pasa el mismo comercial y ni ay tantos cuadritos,1
Something's could be fixed but it's ok,3
Awful,1
Omg 7-Eleven and this is a great combination do it now or delete this now,5
"This app is a prime example of mobile shovelware. - Ads; they are thrown out you as often as unity allows, and cycles between numerous providers to ensure maximum profit. This leads to unskippable long ads and forced max-volume music. - Gameplay; inherently unfair. Game purposely lags when collecting large amounts of cubes to force you to lose out. Additionally the lava trap is coded to take a percentage of your total. - GDPR; Not followed at all. Expect to lose control of your data.",1
It's a great game to play offline and when your bored. Theres not a lot of ads which is good for me coz I like deleting apps that have to many ads in🤣,5
It is really fun game😄,5
Good Fun,5
It's the best!,5
Soooooooo,5
Its fun and a good game not boring like others,5
It's very fun and addictive,5
Great,5
It won't let me slide I hate it,1
It's cool,5
This game is not good if u get all the blocks it still doesnt let u get the 20 dont recommend it,1
It is super duper fun and I think you can do a lot with it and you can get to a lot of levels,5
Awesome,5
Victorious,5
Cool,5
Nice game,1
Fun and simple,5
It goes to fast but it's still really good,4
Foxit,5
I like it 👍😁,5
Fun game for passing time. Love the many options for the cubes,4
E otimo mais trava muito,3
This game is so fun,5
cool with it 😌,5
Game was hard And im unstalling it,1
Trying to get the attention of the developers will give 5 stars when closing the game and opening it doesnt cause a massive jump to occur at the end of the match increasing your multiplier by a ton.,1
Its very fun!!,5
The game is very good 👍🏻💓🌹,4
I'd rate it less if I could.,1
Because there cheating and that not fare,1
This game is really fun and is nice,5
It is wonderful and so much fun just also the ads i don't like them but keep it up! 👍,5
Good,5
So many ads,1
Good,5
Ads after every attempt get a grip ruin your own game with greed 🤣,1
Bought everything in less than 2 days. No new episodes. Just collecting money i can't spend.,2
"great game too,many ads",5
Fun,5
It's an ok game wouldn't play it in a hurry again,2
There is the best game ever,5
Very nice game love it,5
"Just downloaded it because tiktok keeped advertising it lol, pretty boring",3
Nice,5
Sometimes the game Is cheating by being laggy and the obstacles are letting u pass it easily,2
Too many ads,2
Fun,5
Superb,5
Uhhy,5
"Cool Game,I LOVE IT.",5
Good and satisfying game ever played,5
Superrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,5
Trash game,1
nice,5
don't bother me with this!,1
Too many ads you can never win and the lava is just annoying you should just make it so it's actually possible to win you do that and I'll change my rating,2
sex,5
Fun but meh,3
"Its an amazing game but I do have a few problems with it, like every once and a while it will glitch out and it will play by itself and the only way to stop it is to get out of the game completely and also there are so many adds which is very annoying cause it's hard to enjoy the game while constantly having to watch adds but other than that it's a great game",3
"Hate this app, whenever I play it glitches.",1
this game is so stupid all the levels are so hard I hate it so much I never get the gems after 12 and it's so freaking stupid I hate it so much please delete this game,1
Nice,5
"Crashes, many ads and even playing the absolute best you can you still dont get the best reward. Bad game and doesn't even deserve the 1 star i have to give it",1
I hatr this game when you die it says watch add to skip or retry you press retry but it gives you a add antways,1
Amazing,5
Too much adds,1
Its coo,4
"The game is very nice but really too much ads, too much",1
Guys mý QUEEN ZOE LAVERN put me in her freezer 😿,5
DIRTY EGG SOCK,1
When you go through the lava or when you go over the obstacles you pretty much lose all the blocks you just got this game is another stupid cash grab and I can't even with Voodoo the company needs to be shut down the game suck all of them,1
Boring,1
The same 3inch that is what you can give my elemental to my friend 3request I have been playing for a while but I am not giving up to it was a enterlized game and I think I am a little bit tired and I am a little bit disappointed that is the best EXPERIENCE I've ever seen it is a square in Love with me (lol)(sorry just wanted to practice my typing skills!)(but it is a pretty cool game tho)(noice)(I give it a 5 star rating!),5
👉👈✌,4
this is just like fun when you are bourd you play the game and then it just so fun try it and injoy it,5
Ok so this app is kinda fun but... There's one thing that's annoying sometimes when I touch next a add comes up and it's really annoying so plz fix that but it's kinda fun and cool but it's not my type sorry,3
It wont even download so i can play it.,1
Good Good,5
Best app get it now! 🧚‍♀️✨,5
It's amazing 😍😍😍😍,5
Too many ads its frustrating,1
Osm gaming,5
It is the best game ever,5
It's good u should try it👍,4
This game is trash,1
😘,5
BORING,1
I like this game alot it's just that it not that easy like when I started it was so hard to beat so I skip. Also that adds once I die and I press next and I gh o again and then there's a,3
Fun for the first two levels but then it got dull,2
It is nice game but the same levels are repeating,1
It is very nice game,5
Ola a,4
Ahahhahaha,5
Too many ads,1
Mast you all should try this game......,5
I love playing this game is so fun but it's kind of hard,5
Gud relieves stress,5
Hardly gets ads and its endless its fun,5
It is very very easy and cool to so when it was 2019 I play that and on 2020 I continue to play that 😍😍😍😍😍😍😍😍😋😋😋😋 It is downloading right now I have deleted that yesterday I don't know why ? But don't forget to keep yessss,5
It's very fun,4
💖,5
Same thing over and over and sooo boring,2
I Love,5
Omggggg so fun,5
عالی,5
REALLY BAD GAME DO NOT BUY,1
This game is amazing and for a good strong performance on showing the world an amazing gam Hope that you play and this is useful Ps love this game,5
I am here from tiktok lol,1
MAN THIS GAME SO FREAKING HARD,1
I LOVE ITTTTTTTTTT,5
Just because,5
Not that fun,3
I know I played this game today. But when collecting all the cubes. You still cant reach the end. Well your game is bad now. 👎,1
You get bored at level 200,3
😪😴😬 Davis mobile and then my brother stories,3
Way too many ads and it is a battery life drainer.,1
"It's too easy and AFAIK (150 lvl played) difficulty don't have any noticeable increase. It have a lot of ads, skipeable, but... You know, waste your time skipping ads.",2
forces me to watch an ad to get to the next level,1
Who's your daddy,5
Very good enjoyable,5
❤❤❤❤❤❤❤🥳🥳🥳🥳🥳🥳😍😍😍😍😍😍🥵🥵,5
Ghgh,1
I loved the game its easy snd hard and youll never no what is goingvto happen,5
Fun concept with atrocious execution. There are ways to monetise your game without shoving a 30 second ad in my face every time I die. The colourful bits are almost a guaranteed insta-kill because there are almost always not enough cubes.,1
TOO MUCH ADS,3
It's not glitchy like other games and it's very fun,5
I have had the best time ever,5
"This is such a cashgrab!!! First of all, the premium pack isn't real, second of all, there are WAYYYYYYYYYYY too many ads, try getting to the menu AD beat a level and go to the next level AD",1
Its a great game and really addicting but it has a lot of ads I mean a lot of ads but I recommend this game to everyone,4
Terrible when you collect everything there is no point in playing the game,1
Pov: you came from tiktok,5
Super fun,5
I love this game woohoo,5
Trash,1
Its a so good game Try it out but you have to pay,5
CTGP,5
Trash,1
This game is very addicting and is satisfying. I just wish the dev would add more cube so you can get to the star level.,4
Very boring after a few levels especially once you've unlocked everything . Doesnt take long like a few days,1
Ok,5
Fun not a bot,5
I really like this game mostly these little games it's just a it's for you just to play with,5
Bahja cabdi suleex,5
Good game,5
This game is so cool,5
poodiee2014 milk1122 YEY BOY,5
Enjoying,5
Shard Gupta,5
Nice game!,5
It is not fun,2
It garbade dont even get it to many adds,1
It was soooooooooooooo much fun!!! I never died on this game!!!😀😀😀 I rate this a 5.,5
TERRIBLE BY THE WAY GO SUB TO LAURENZSIDE AND SAY SALIMA SSID TO SUB HERE,1
I love this game so much but for one thing😔😔 that red cube. Let me explain..... See first we will collect our cube right? Yes! Then when we collect our cube on our way there is a red block. I want that red block to be removed from our way because of of that red block I am not going to the last. Like after we are finished we will go to 1x 2x 3x and so on then we will get 💎💎💎. Now because of the red block I am not going far like 6x 7x and so on. So because of the red cube I'm going to 1x.,4
"You put things that you need a specific number of blocks for and do not provide enough blocks. This is stupid, if only i could leave 0 stars.",1
This game is very very nice,5
I love this game,5
🤩🤩🤩😜😜100%100,5
Good,5
Best app ever !!!!! It's a time passer,5
"Ad pop-up after every stage that takes about 15 seconds is an interesting tactic to say the least. Thats 4 ads a minute, 40 per 10. The ad being 20-30 seconds at least means you for every minute of game play you watch 80 to 120 seconds of ads. You decide whether its worth it.",1
Get rid of those anoying ADS..!!!,1
"Если можно было бы, то поставила ноль",1
So good to know that I'm going to the beach with my family and friends and I have to go,5
Fun game not enough,1
Ad not cube surfer! Game would be fun otherwise,1
it's really fun but there's a lot of ants and there's it's very entertaining and it's easy when I babysit kids Island of my phone and they play.❤ 👁 👅 👁,3
The pest thing is this is 9ffline anytime and anywhere we can play this it has gems too bestgame ever,5
Good,5
This game is best for fun and time pass,1
💯💯💯💯💯💯💯,5
I love this game,5
Wow,5
"I liked it it was fun and a nice fame if you like to do things nice and slow, I just wish it had fewer adds, there aren't that many right next w I just wish there were nt any at all",5
Very nice game Asgar Ali Kamhariya buzurg mahrajgang ka hun,1
𝓻𝓮𝓶𝓮𝓶𝓫𝓮𝓻 🤔𝓽𝓱𝓮 ✨𝓽𝓲𝓶𝓮𝓼⌛️𝔀𝓮🤞🏾𝓱𝓪𝓭😪𝓽𝓱𝓮 😭 𝓽𝓲𝓶𝓮𝓼 ⏰ 𝓽𝓱𝓪𝓽🤥𝔂𝓸𝓾 👧 𝓪𝓷𝓭😴𝓶𝓮👦 𝓱𝓪𝓭🍤,5
Super,5
Not super,1
Maganda para sa mga batang malupet,1
🤔...?,4
Great addictive game,5
"The game is pretty fun itself, but there are way too many ads. Also, the ads are very suspicious and I accidentally clicked one and it proceeded to try to download something to my phone.",2
Nice,1
"I hate the controls for this. You cannot swipe back and forth to control, you must be holding your finger down on the screen to control. If it wasn't for that, I would still be playing it. Great for relieving boredom in short bursts.",3
good,5
So cool,5
It's alsome,5
ሞርጥ አፕ,5
"This game is AMAZING but only SOMETIMES a bit laggy.thus game is fun and you can realy calm down with this game if your in a bad mood!You can get diamonds but because I only downloaded this a few days a go,I don't know what the diamonds do.the reason I rated this game 4 starts and not 5,is because 1:there are ALOT of ads 2:it's kinda laggy.soooo....this game is recommended for all of you guys!",4
So good,5
Some ads won't let you get past them ie yatzee and have to close and re enter game,1
Lokesh,5
This is 🆗👌,3
I bet the owner of this game is an idiot no heart what so ever like where is the spot where you can avoid the things the red things and lava?I absolutely do not recommend this game to anyone not a single soul,1
Bakvas game jai pubg,5
Same levels over and over,1
😍❤,5
Love it,5
Filled with ads every 1 level and offers no challenge whatsoever unstalled this garbage within 5 minutes,1
It always makes me die I can never go get the diamonds and its annoying,1
Good game i love it,5
Ok,4
Every single time you get black since you just get one of those orange slides and then you lose all of them it's a horrible game to not suggest.,2
👍👍👍👍,5
It was good but you many adds and stages repeat im sad that they removed the rainbow skin and after I got all the skins it's kinda boring,2
So good i love this game,5
Eh i guess put more levels please i hate it when those voodoo games do this-,3
Not good. laggy hard to play impossible to get to the top of the stairs. Do not recommend to people who get mad easy,1
More ads than gaming time. No skill involved.,1
Pretty good game. I like the colorful aspect of the game. Not too long like other mobile games so I also enjoy that feature.,4
"Awful, adds every 2 seconds.",1
so 😎 🆒️,5
The world worst ever game with the worst ever sensitivity and don't play this game if you are s short tempered person,1
English N this is like in English N and that's why I said English N it's like so much feels like I'm tasting some chese wow,5
I WOVE IT,5
Cool bananas,5
This is a good game for kids so you should play this,4
I really like this name and any good everything to say job better better the refrigerator.,5
Best,5
It's amazing that's all I have to say,5
I Love 😍😘,5
This game very fun and I would defenetly recommend this game for you,5
Very bad experience. The game is based on ads. The game play is very easy and not competitive. It feels like the levels are made easy on purpose so you continue play and they show you more ads,1
So irritating nd so many ads,1
Fun I love it,5
Sooooooooooooooooooo fun,5
Worst app ever,1
#CANCELZOELAVERNE2020,5
Fun and not to hard,3
Data collecting game. Report and give 1 star!,1
VERY VERY EASY on the add it says it's hard bit I guess not for me.,5
It is fun,5
Repetitive,1
Too many ads*!,2
Sooooo many ads,2
"Levels repeat after the first 20. The shortness of the levels and the sheer volume of the repeated levels means you're going to get a ton of ads. Only good thing is that you can get unlockables by simply playing the game and it doesn't take forever. But after you've unlocked everything, there's no reason to keep playing due to the lack of level variety.",1
Cool app defiantly recommend easy to play and appropriate for all ages,5
"Very entertaining game, great when you're bored and want something fun to do, time flies when you're playing this game!",5
Nice game,5
"Such a bad game, you can literally take all the cubes and you still can not won. People do not waste time playing it cause is not worth it.",1
This game is very nice I like this game 👍,5
So good 🤩,5
I like this game but its not that fun and i keep on dieing,3
I recomend not to download this uts scaming us,1
I think this app is really great but I only give it 3 stars it's because there's too many ads like don't get me wrong this app is really fun app but I wish you didn't put a lot of ads🥺,3
Cool surfer,5
I love this game its really fun but tbh I actually just got this from tik tok,5
It's alright just add something for free,5
I found it very fun but there's just one error it glitches at rare times. Like it will give me more blocks or less blocks when I haven't even touched one. But other than that it's super fun,4
Ok,5
Cube Surfer my one of the favorite game even my mom play this 😅 and very nice game NO COMPLAINTS,5
It's so awsum... It is good for free time.. you don't feel bore even if the levels are same.. ♥️♥️,5
Boring. Too many ads.,1
I have played for a while now..to reach 20x is impossible even if we collect all the cube. Also there is to many ads.,1
Bruhh I can't download it ughh,3
Too much ads,1
WOW,5
this is the best day ever,5
Wow,4
Nice game,4
Go,5
who🤭in😫the👺hell🏃‍♀️out👾the😙Zoenuts😻in🙈da🏝freezer🥶,5
It was fun at first but then it kind of got a little boring you just do the same stuff if you don't play for a little bit,4
Good,5
I love this game I dasicly have it on every device.,5
Cool,5
It is cool,5
Cool😮😮😮,5
Game sucks. Glitches out and not able to get to twelve at all. And you get ads every single time you finish a level. And the levels just keep cycling through the same five stages. DO NOT DOWNLOAD!!!!!!!!,1
Nic games,5
Tiktok made thos game blow up that's why this is so good.this game is very fun,5
Decent,3
Good,5
It qas so laggy almost broke my damn phond never again will i trust VOodoo,1
Takes forever to downlod hate it,1
It's the best game ever,5
It can be challenging but its addictive and fun!!!,5
Nice,5
No Cap fun,5
"Tipo, não tem como ganhar??? Vc sempre completa só 95% do mapa pq não colocam bloquinho suficiente pra passar tudo, pra fazer 100%. Achei horrível",1
I hate it don't download it cause when you finish the game they don't give you no more cubes to do and they be cheating and they be messing the game up,1
I love this game it's really good for children and also adults. I have downloaded a lot of games in the past and still doing it now and I recommend you getting it beacuse it's a really good game 😊,5
Laggey,1
Too many ads and it lags when you pick upp alot of cubes at once,1
2020 game,5
This was horrible! You can't get all the blocks in your stack but you need them all to complete the level,1
It was so fun it saved me from bordem,5
"The game is littered with ads just like every other VOODOO game because they obviously just want money and the levels are nearly the same so there is no variety and it kept on lagging and crashed entirely. Don't get this game, it is a waste of your time.",1
"There's an ad after every lvl, plus the cost for new block skins or characters is absolutely ridiculously high",1
Great game,4
It is so fun,5
Takes lots of space,1
The game is fun! But the ADs is killing it wrong way. I keep getting stuck with the ADs and won't let me back in the game. Unintstalling the game.,2
Nice game 👌👌👌,5
It wont even turn up on the screen IT DOESN'T WORK,1
This app sucks,1
Amazing,5
the mechanics are terrible the game lags a lot and wayyy to many ads,2
Fun game,4
🚻,4
The app is good,5
Boring like hell. Collect all cubes also no way to get 20x,1
"It vere nice I love this game 👍👍👍💖 aaaaa""",5
good Perfect,5
Ghaliah,1
Mythili,5
"This *AD* game *AD* is *AD* fun *AD* for *AD* a *AD* bit, *AD* but *AD* there's *AD* no *AD* variety *AD* & gets *AD* boring *AD* quickly. Watch an ad for 3X review quality",2
The information contained on the phone,3
Queen zoe laverne,5
Good,5
Lag,1
Super game i love it,5
YALL ARE DUMB FOR THIS KIND OF GAME TURN OFF THE WIFI edit:sorry but sometimes I get the most amt of cubes possible but I still can't reach! Is it supposed to be like that? If it is then sorry,4
I'M ALREADY ON LEVEL 20 OR 19 it's a really good game I love it also I got it last night and like BOI I'm on level 19 or something like that I'm a bit suprised so I think the person who said can you make it possible to make it past level 12 like it's pretty darn easy people😄right or if you haven't got that far then ummm I'll just shutup but yah I really like the game,5
LOVE,5
Bakwas,5
Amazing,5
เบื่อ,1
Good,5
Its a nice game Its realy fun,5
DO NOT PUT RED BLOCKS!!!!!!!!!!!! but i like this GAME,4
its to easy😎😎😎😎😂😎😅😅😅,4
don't download it totally adds app,1
The waste game I have ever seen as this it has lavas and their and how could we cross and in the middle it's just like the hell I recommend you to not play this game because it has many irritating characters in at and the middle the obstacles irritating us and even its not giving us time to cross the way disgusting game all the voodoo this only please don't use this type of games . And would accompany please try to improve your games and then ask us to give rating mind that not asking rating,1
You guys are from alt tiktok right?,4
It's has I lot of ADDS ughhh 🙄,3
Worst app ever seen ......😡 Very bad.....🤬😠,1
Good game 😊,3
Wow,5
This game is freaking awesome it makes me want to sing ☺️😁,5
Install > die first time > watch an unskipable 30sec. ad to keep playing > unninstal. Congratulations devs. Shortest time I've ever had an app in my life.,1
AMAZING,5
Iike it,5
Loooye,5
Dogshit,1
I love this game it is so amazing lovers,5
Poop is great to eat,3
One day I'm going to do that in real life,5
Good,5
The worst game inever had seen😩😠😠,1
Awesome,5
The ads on Tiktok are toxic,1
This app is really fun I really love it because there are few ads and its super basic and easy and that is why you should try this game hope you like it,5
Wayyy to many ads.,2
Kk,5
Worst game I've ever played,1
So much ads god damn worse game ever,1
This is the worst game every time i complete a level it there always a ads. Cut down the ads and every game u make,1
I would like it but its buggy and laggy,3
This game is really nice 😊 I give This game Five Star ⭐ really This game fantastic 👌😍,5
I have been stress lately and I have fun playing,5
This game among all other games created by the same people this game has a good concept but doesn't run as smooth as it should where as at times you will not move when you want to or you'll move and it will still manage to take cubes away from you game has not an unreasonable amount of ads but still annoying at times because every other level theres an ad so otherwise this game is fine but at times very unfun to play.,2
Hard but fun,4
"The cube surfer is like you get squares and win, you need to be long with squares to win and not fail and you can get down from the red squares and you need to be careful",4
could be a great game. but they only made about 5 different levels that you just keep playing through over and over. if you turn off your internet there is no ads other than that after every 5 second track you watch a 30 second ad. wish the developers would have actually cared about this game as it could be a great game.,1
Its the best game,4
Its really good this game it's brilliant ☺️😌😊☺️😊☺️😌🙂😊☺️😊☺️🙂🙂🐱🐱🙂🙂🤠🙂,5
Hard but fun keep putting up those adds,5
Hey man it's just a...brilliant app.,1
THE WORST GAME EVER...1:there's to many adds...2:it won't let me get to the top to get 20× even when I tried to much 3:ITS SO STRESSFULL...i am not going to play it again until you make this game fair😡😡😡😡😡 and ken manipol is right,1
It's pretty good I like it,5
"The game is fun, but frequently an obstacle uses one more cube than expected. Also, sometimes the controls are unresponsive. As in they don't move without removing the finger from the screen and touching again or simply not sliding to the sides when I slide my finger.",3
"Nice for ads, sometime it’s giveing game also😀",1
If I could give it a negative 10 million I would. All of the games that voodoo makes are so infested with adds it unbelievable . I remember this one voodoo game I downloaded the first thing I saw was an ad I didn't even get to play the game I had to see the add right away. Ha! Thats why I am no longer downloading games made by voodoo,1
